id,total_latency_ms
obqa-d00e12bf41616fda-multi_evidence-876dc660,30.329750
obqa-750c52ac5166c08c-paraphrase-1b331edf,28.368584
obqa-e176402f44c70d2f-direct-3fcb2417,13.736292
obqa-6a5947508a6806c8-direct-9797910d,17.610625
obqa-826080d84c42d0c5-direct-02aebb51,38.838875
obqa-8544b10060a964b9-direct-95399150,16.843667
obqa-6f1e061c186e9978-negative-26b33474,10.173583
obqa-29bb8e81107ecb3d-negative-56292334,6.320917
obqa-86ec9759857e7caa-direct-297ae0eb,14.240125
obqa-ea3e00e31ea5ed99-direct-28893b0a,14.398167
obqa-6e712a2341bd92e7-paraphrase-ba7a5f99,11.150709
obqa-7f856fce168d3a4a-direct-2b4b358e,16.290375
obqa-2cf217ea0a1833f7-direct-54badc14,12.767709
obqa-3f0c78112f15f48c-direct-dd8982e6,15.761625
obqa-037486d464937544-multi_evidence-c81defcb,31.009917
obqa-037486d464937544-multi_evidence-c81defcb,30.954000
obqa-a6f27b9d9cb19379-paraphrase-c4932ace,32.607250
obqa-4ea3b05de392cb9b-direct-8bbb34e9,16.340708
obqa-73a6e7fb65108485-direct-e758c4bc,16.102750
obqa-92a2aa8495c0a40e-paraphrase-92587fb1,26.032000
obqa-8c75be264d4fe7af-direct-f2ee221a,32.478208
obqa-9ac08cae82653aea-direct-78d4ad26,13.743500
obqa-ab941d7fc310d3fc-multi_evidence-568db3d1,30.228333
obqa-ad46544e57686c6b-negative-3156616a,6.464625
obqa-1fe5b6db7948acb2-paraphrase-1034015e,11.051791
obqa-dbd9b8ad34b39e8c-direct-1644ed6a,13.588625
obqa-29bb8e81107ecb3d-negative-56292334,5.967917
obqa-2acc5a0a2834031d-direct-0f5e9240,16.722917
obqa-d00e12bf41616fda-multi_evidence-876dc660,31.830042
obqa-9ac08cae82653aea-direct-78d4ad26,15.627291
obqa-2acc5a0a2834031d-direct-0f5e9240,18.465250
obqa-a8418b28f96ecf6e-negative-ec1ec7c3,6.042000
obqa-ab941d7fc310d3fc-multi_evidence-da144927,30.391208
obqa-a71c5521e395abcf-multi_evidence-9fe5e8ed,30.126791
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,28.712291
obqa-2c6bea15f5dffb05-negative-03529429,5.889542
obqa-301905c3e0fbe2d5-direct-3862ef03,11.744583
obqa-2eb6cb5c16ee452c-direct-bed451db,10.214125
obqa-d02e2a29a4c5e9e4-direct-28390661,11.846917
obqa-2b614fba81bed15e-negative-d3256330,5.380375
obqa-cd7dba3d5ae0114d-direct-b2920c6b,10.658333
obqa-ea3e00e31ea5ed99-multi_evidence-e80f90bb,27.091458
obqa-1b73fa9020ef49ea-negative-3d703c28,5.619500
obqa-d02e2a29a4c5e9e4-multi_evidence-03d54ca4,29.697458
obqa-3edcdd67e6240b32-paraphrase-e415da8c,11.725042
obqa-a13238548099e987-negative-6a3aeb38,5.111625
obqa-c2926ee062959d0a-paraphrase-9fa37661,22.692708
obqa-2bab9f259fd15e15-multi_evidence-b975271c,26.967209
obqa-640100d1d41af60f-paraphrase-71179b7a,9.428625
obqa-8fca1cf4cceb6092-negative-a082a1a6,4.805292
obqa-4d037a4774036b80-multi_evidence-ae8490a4,28.986250
obqa-9f23e34a6f76ace6-paraphrase-5c661dcb,37.965084
obqa-30ed09729577410c-direct-efd6c62a,13.277917
obqa-9b0aceb2dd82360f-paraphrase-d76802fb,37.689750
obqa-640100d1d41af60f-paraphrase-71179b7a,9.484500
obqa-5289aee5dbaa20d5-paraphrase-fdeaf767,27.231167
obqa-4d037a4774036b80-multi_evidence-ae8490a4,27.138250
obqa-d6e4895d2c418675-direct-b7f9ff53,11.241208
obqa-dd6f801cd8969587-direct-4c9eb9f2,12.139583
obqa-151fd81086caef59-direct-ff51c21f,11.010417
obqa-607fcbb254608b94-multi_evidence-25c5e533,27.671292
obqa-ef36991298a44437-direct-0d50da7c,10.186958
obqa-ea3e00e31ea5ed99-multi_evidence-e80f90bb,27.584917
obqa-ab941d7fc310d3fc-direct-bd022078,28.986458
obqa-826080d84c42d0c5-multi_evidence-7aa04140,28.089916
obqa-26d2ad25e2c7794d-multi_evidence-33582d6b,27.845084
obqa-607fcbb254608b94-paraphrase-aded8701,39.574542
obqa-a13238548099e987-negative-6a3aeb38,6.394416
obqa-145b09320ed8b531-direct-516ec11d,12.634875
obqa-9be88cdf4e790b52-negative-cf2eb02d,6.199917
obqa-a6f27b9d9cb19379-paraphrase-c4932ace,32.303250
obqa-ebf45071ef67ccef-negative-b77e881d,8.516500
obqa-30ed09729577410c-direct-efd6c62a,14.437209
obqa-29bb8e81107ecb3d-negative-56292334,5.762458
obqa-3edcdd67e6240b32-paraphrase-e415da8c,9.961667
obqa-75732b64423dab26-direct-7c7ba8ab,12.069583
obqa-a13238548099e987-direct-74095566,13.184042
obqa-f8fcc1f6cc259003-direct-05c6c917,16.319792
