id,total_latency_ms
obqa-04d990bf1581afcd-multi_evidence_explicit-d9394011,19.762791
obqa-5a5b89efb46d96be-paraphrase-1ea45cc7,12.436917
obqa-510a808edae62638-multi_evidence_explicit-e3308d75,13.680000
obqa-00fc3d3b72defc79-paraphrase-068d90b4,11.594000
obqa-1686b8478e669259-multi_evidence_implicit-b516deb1,29.490708
obqa-8cca97131c73543c-multi_evidence_implicit-176d9870,33.308667
obqa-9d2f65a0b1ff6c76-multi_evidence_implicit-49909e4c,30.601209
obqa-6552a852c2acaf8e-paraphrase-5ff606fb,11.485333
obqa-55e17d64b4a026a7-paraphrase-5f46a0ee,10.873167
obqa-dddb15ef711ce22c-multi_evidence_explicit-6cb40ac0,18.726458
obqa-8514fbe092dcb0a2-paraphrase-d68aeb44,48.941708
obqa-8cca97131c73543c-multi_evidence_implicit-176d9870,29.932750
obqa-2cd8a46fc316f2de-paraphrase-4ed7e602,28.816792
obqa-24211e6fe6892194-paraphrase-d1a77bd7,9.666166
obqa-1a3e9677863eeef8-multi_evidence_explicit-6f917d09,16.346125
obqa-74e0363cfd1a0a4c-paraphrase-c57cdc56,12.108875
obqa-24deaed5c5cb73cd-paraphrase-caf0ea83,35.920125
obqa-f17471c90c83bb10-multi_evidence_explicit-5fa3908c,18.917750
obqa-428056d2b94da395-paraphrase-d3243bd0,12.622583
obqa-819426a495d4e7de-multi_evidence_implicit-fdbf654a,24.805416
obqa-a4e35ed043c863f7-multi_evidence_explicit-35447605,14.022750
obqa-68af2a739a534bf8-paraphrase-31cf042a,9.772000
obqa-819426a495d4e7de-multi_evidence_implicit-fdbf654a,23.316708
obqa-c7922c3863af431d-paraphrase-b4813bf6,9.100417
obqa-428056d2b94da395-paraphrase-d3243bd0,11.904459
obqa-b85095e08655def8-paraphrase-e6b12584,11.689209
obqa-f0d3e2aa312e92d4-paraphrase-e2cc6954,8.924584
obqa-4e418096ab7bd988-paraphrase-e1eda976,8.416416
obqa-6552a852c2acaf8e-paraphrase-5ff606fb,9.093250
obqa-f0d3e2aa312e92d4-paraphrase-e2cc6954,8.209500
obqa-994f2a3015ba4264-multi_evidence_explicit-5a6478a3,16.476750
obqa-dddb15ef711ce22c-multi_evidence_explicit-6cb40ac0,14.889625
obqa-1686b8478e669259-multi_evidence_implicit-b516deb1,23.324250
obqa-24211e6fe6892194-paraphrase-d1a77bd7,8.448167
obqa-68af2a739a534bf8-paraphrase-31cf042a,9.346834
obqa-510a808edae62638-multi_evidence_explicit-e3308d75,10.585209
obqa-f17471c90c83bb10-multi_evidence_explicit-5fa3908c,16.743708
obqa-994f2a3015ba4264-multi_evidence_explicit-5a6478a3,16.980959
obqa-1686b8478e669259-multi_evidence_implicit-b516deb1,23.504958
obqa-2cd8a46fc316f2de-paraphrase-4ed7e602,24.235833
obqa-dddb15ef711ce22c-multi_evidence_explicit-6cb40ac0,14.608458
obqa-f17471c90c83bb10-multi_evidence_explicit-5fa3908c,16.885625
obqa-9e05a644d363ea3f-multi_evidence_implicit-b45e4172,25.246250
obqa-5fe07eb15c043aa3-paraphrase-ef89d201,9.166958
obqa-233c69d0198ba7a2-multi_evidence_implicit-8d1c27c6,25.132542
obqa-6d965e9fc0402c83-multi_evidence_implicit-32eef302,25.275167
obqa-f17471c90c83bb10-multi_evidence_explicit-5fa3908c,16.806750
obqa-24211e6fe6892194-paraphrase-d1a77bd7,8.811291
obqa-3faa371cb26a6d75-multi_evidence_explicit-984997ad,15.456167
obqa-8070bd398e0dcbc8-multi_evidence_implicit-63b0738d,26.852417
obqa-207917700abc0b27-paraphrase-f99d44a2,8.466000
obqa-47110169245e6446-multi_evidence_implicit-1d00000f,23.155209
obqa-1d456092f2340953-paraphrase-0d31381f,8.778958
obqa-6d965e9fc0402c83-multi_evidence_implicit-32eef302,25.123458
obqa-0e842d1357d6c519-multi_evidence_implicit-47922e91,24.236167
obqa-1686b8478e669259-multi_evidence_implicit-b516deb1,22.348208
obqa-55e17d64b4a026a7-paraphrase-5f46a0ee,8.164584
obqa-6d965e9fc0402c83-multi_evidence_implicit-32eef302,25.026500
obqa-c7922c3863af431d-paraphrase-b4813bf6,8.241000
obqa-1a3e9677863eeef8-multi_evidence_explicit-6f917d09,14.097708
obqa-7ad719048406ec0c-multi_evidence_explicit-2f9f48bf,14.507292
obqa-dddb15ef711ce22c-multi_evidence_explicit-6cb40ac0,14.712666
obqa-47110169245e6446-multi_evidence_implicit-1d00000f,23.033833
obqa-1a3e9677863eeef8-multi_evidence_explicit-6f917d09,14.041500
obqa-8514fbe092dcb0a2-paraphrase-d68aeb44,39.393959
obqa-55e17d64b4a026a7-paraphrase-5f46a0ee,8.436875
obqa-1d456092f2340953-paraphrase-0d31381f,8.886125
obqa-00fc3d3b72defc79-paraphrase-068d90b4,8.641584
obqa-428056d2b94da395-paraphrase-d3243bd0,11.120916
obqa-4e418096ab7bd988-paraphrase-e1eda976,8.175459
obqa-5fe07eb15c043aa3-paraphrase-ef89d201,9.200416
obqa-f17471c90c83bb10-multi_evidence_explicit-5fa3908c,16.402334
obqa-f0d3e2aa312e92d4-paraphrase-e2cc6954,8.485167
obqa-04d990bf1581afcd-multi_evidence_explicit-d9394011,14.092875
obqa-6d965e9fc0402c83-multi_evidence_implicit-32eef302,25.084750
obqa-3faa371cb26a6d75-multi_evidence_explicit-984997ad,15.715208
obqa-b85095e08655def8-paraphrase-e6b12584,11.373750
obqa-207917700abc0b27-paraphrase-f99d44a2,8.811000
obqa-428056d2b94da395-paraphrase-d3243bd0,10.956250
obqa-6eeb25f481f01ad1-multi_evidence_explicit-75f4f041,13.665500
obqa-5cb7968420e6a4de-paraphrase-3a598eb7,9.457208
obqa-04d990bf1581afcd-multi_evidence_explicit-d9394011,13.757917
obqa-1d456092f2340953-paraphrase-0d31381f,8.955291
obqa-994f2a3015ba4264-multi_evidence_explicit-5a6478a3,16.063458
obqa-4e418096ab7bd988-paraphrase-e1eda976,8.278875
obqa-233c69d0198ba7a2-multi_evidence_implicit-8d1c27c6,25.243750
obqa-994f2a3015ba4264-multi_evidence_explicit-5a6478a3,15.774959
obqa-6552a852c2acaf8e-paraphrase-5ff606fb,9.352583
obqa-04d990bf1581afcd-multi_evidence_explicit-d9394011,13.512333
obqa-74e0363cfd1a0a4c-paraphrase-c57cdc56,11.266750
obqa-02e43591964b5593-paraphrase-39b28351,11.274416
obqa-9d2f65a0b1ff6c76-multi_evidence_implicit-49909e4c,23.784917
obqa-207917700abc0b27-paraphrase-f99d44a2,8.545166
obqa-55e17d64b4a026a7-paraphrase-5f46a0ee,7.653792
obqa-233c69d0198ba7a2-multi_evidence_implicit-8d1c27c6,25.042875
obqa-8070bd398e0dcbc8-multi_evidence_implicit-63b0738d,27.031375
obqa-00fc3d3b72defc79-paraphrase-068d90b4,8.915792
obqa-9e05a644d363ea3f-multi_evidence_implicit-b45e4172,24.734416
obqa-47110169245e6446-multi_evidence_implicit-1d00000f,22.734750
obqa-5cb7968420e6a4de-paraphrase-3a598eb7,8.908875
obqa-02e43591964b5593-paraphrase-39b28351,10.814417
obqa-5fe07eb15c043aa3-paraphrase-ef89d201,8.614208
obqa-6eeb25f481f01ad1-multi_evidence_explicit-75f4f041,13.753750
obqa-4e418096ab7bd988-paraphrase-e1eda976,8.539083
obqa-5cb7968420e6a4de-paraphrase-3a598eb7,8.866792
obqa-9d2f65a0b1ff6c76-multi_evidence_implicit-49909e4c,24.007209
obqa-7ad719048406ec0c-multi_evidence_explicit-2f9f48bf,14.140750
obqa-68af2a739a534bf8-paraphrase-31cf042a,8.747250
obqa-1d456092f2340953-paraphrase-0d31381f,9.026042
obqa-5fe07eb15c043aa3-paraphrase-ef89d201,8.910292
obqa-6d965e9fc0402c83-multi_evidence_implicit-32eef302,25.138291
obqa-510a808edae62638-multi_evidence_explicit-e3308d75,10.224125
obqa-a4e35ed043c863f7-multi_evidence_explicit-35447605,13.428916
obqa-68af2a739a534bf8-paraphrase-31cf042a,9.223458
obqa-8070bd398e0dcbc8-multi_evidence_implicit-63b0738d,26.952291
obqa-233c69d0198ba7a2-multi_evidence_implicit-8d1c27c6,24.866500
obqa-c7922c3863af431d-paraphrase-b4813bf6,8.240125
obqa-5cb7968420e6a4de-paraphrase-3a598eb7,9.260417
obqa-74e0363cfd1a0a4c-paraphrase-c57cdc56,10.723167
obqa-510a808edae62638-multi_evidence_explicit-e3308d75,10.488500
obqa-1a3e9677863eeef8-multi_evidence_explicit-6f917d09,14.433000
obqa-5a5b89efb46d96be-paraphrase-1ea45cc7,8.908125
obqa-c7922c3863af431d-paraphrase-b4813bf6,7.766666
obqa-b85095e08655def8-paraphrase-e6b12584,11.359333
obqa-04d990bf1581afcd-multi_evidence_explicit-d9394011,13.806084
obqa-74e0363cfd1a0a4c-paraphrase-c57cdc56,10.999208
obqa-02e43591964b5593-paraphrase-39b28351,10.887083
obqa-24211e6fe6892194-paraphrase-d1a77bd7,8.015375
obqa-9d2f65a0b1ff6c76-multi_evidence_implicit-49909e4c,24.091166
obqa-c7922c3863af431d-paraphrase-b4813bf6,8.077875
obqa-819426a495d4e7de-multi_evidence_implicit-fdbf654a,22.944250
